pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_CHROMOSOME_MAINTENANCE	0.583852479441814	1	0.0153651690853888	-0.239250597769573	-0.944749833549607	118	POLA1 RBBP4 H4C5 SMARCA5 H2BC9 DKC1 H4-16 CENPL H2BC8 H4C8 POLR2B DAXX NPM1 H2BC21 POLR2J RTEL1 POT1 POLA2 TERF2 MIS18BP1 TINF2 H3-3B H2AC6 RFC5 MIS18A POLR2A GAR1 RSF1 ATRX POLR2L CENPK RBBP7
REACTOME_CHYLOMICRON_ASSEMBLY	0.00852400179452669	0.469639714256134	0.235141995561108	0.923241681811859	1.61395001215714	3	SAR1B APOE P4HB
REACTOME_CHYLOMICRON_CLEARANCE	0.768204167642238	1	0.0206480144245338	0.387248092067561	0.740611004628814	4	APOE LDLRAP1
REACTOME_CHYLOMICRON_REMODELING	0.348877005347594	1	0.032686317971351	0.741276688691094	1.14156268049039	2	APOE LPL
REACTOME_CILIUM_ASSEMBLY	0.332980848313947	1	0.0229440865655545	-0.254516624168325	-1.06246202400366	190	TTC8 IFT88 BBS7 CEP162 CEP135 RP2 IFT172 IFT140 CEP41 CKAP5 BBS4 CENPJ IFT57 YWHAG TUBA3E CCP110 TCTN1 PPP2R1A TTC30B HAUS6 WDR19 TUBB2A PCNT FBF1 IFT22 ODF2 ARL13B CC2D2A IFT27 CEP57 CDK5RAP2 BBS1 EXOC8 BBS10 IFT80 IFT52 WDR35 DYNC1I2 RAB8A C2CD3 DYNC1H1 CEP152 AHI1 EXOC4 HSP90AA1 CEP70 MKS1 TUBB6 TCTN2 CEP63 BBS9 CNTRL
REACTOME_CIRCADIAN_CLOCK	0.155029427501338	0.967153782535416	0.0398557423668398	-0.337566553289214	-1.22666852260223	68	CREBBP DBP PER2 NR3C1 FBXL3 EP300 CLOCK SIK1 HIF1A MEF2C PPP1CC NCOR1 NCOA6 PPARA MED1 UBB NRIP1 NR1D1 NOCT SIRT1 CRTC2 AVP CRY1 BHLHE40 MEF2D
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE_	0.826027605035644	1	0.0131943800771463	-0.258421489202756	-0.74732314705823	22	ACO2 SDHD ME3 DLST ME2 SUCLG2
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	0.210326086956522	1	0.0719516678892624	0.235026160956824	1.10236765066163	134	HRH2 ADORA2B EDN3 OXT GNRH1 ANXA1 PTAFR CHRM5 CCR6 C3 C5 S1PR5 ACKR2 CCL2 FFAR1 F2R GRPR CCL1 LPAR1 CCR2 CXCL16 P2RY11 GPR55
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS_	0.387522281639929	1	0.0413223597412866	0.264275900726486	1.03100527536379	49	GNG8 PTCH2 WNT10A ADGRE2 RAMP1 FZD5 FZD6 FZD2 FZD3 ADM ADGRE1 FZD4 GNG4 GNG11 WNT2B
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_	0.0102040816326531	0.489158272152979	0.22623238004642	0.739996275904575	1.78140912292003	8	GRM4 GRM8 CASR TAS1R3 GABBR1
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.917577612592916	1	0.00631248082948607	-0.185570913225129	-0.815878947485482	342	LTN1 HACE1 CUL2 DET1 FBXL4 LMO7 ANAPC10 FBXO32 ATG7 RNF138 RNF111 FBXL3 ANAPC1 CUL5 CDC23 ASB16 RNF6 UBR4 FBXO15 FBXL13 SNAP23 FBXL18 ANAPC4 SKP2 UBE3A ASB1 ANAPC7 CDC27 FBXW8 TPP2 BTBD6 UFL1 HSPA5 UBA6 SIAH1 TIRAP PSMC6 HLA-C HECTD1 BTK RNF19A HECTD2 UBE2Q2 RNF114 TAP2 KCTD6 UBE2O PSMC5 FBXO22 TRIM4 RBBP6 CYBB UBB TRIM39 PSMA2 MRC1 CDC26 TLR2 TRIM41 LNPEP ITCH CDC20 SEC24B PRKN UBOX5 HUWE1 FBXO21 UNKL RNF25 PSMD6 PSME3 FBXW9 ERAP1 CHUK TRIM37 PSME4 RLIM UBE2K DCAF1 KLHL11 DZIP3 UBE2G2 CDC16 LRR1 RBCK1 BTBD1 NCF2 LRSAM1
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	0.958422829088678	1	0.0111838785669684	-0.209792125089807	-0.592886411583475	20	FIS1 PEX11B PXMP4 PEX3 PXMP2 ACBD5 PEX16 SLC25A17 GDAP1
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.813746065057713	1	0.0336787638082654	0.188101893327753	0.874619340704202	126	SYNJ1 ARRB2 KIAA0319 CD3D DAB2 PACSIN3 DNAJC6 CLTB RAB5B EPN2 COPS3 SYT1 COPS4 HBEGF SH3GL3 STON1 AVPR2 CD4 COPS7B AP2S1 FZD4 AAK1 RAB5C CTTN GPS1 DNM1 LDLRAP1 M6PR NECAP1 GRK2 DNM3 VAMP8 CLTA BIN1 AP2B1 ARRB1 HSPA8 REPS2 PACSIN1 NECAP2
REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION	0.731307793923382	1	0.0233227145241089	0.304359702797203	0.799623112999556	11	CALM1 NFATC3 AHCYL1 ITPR3 NFATC1 PPP3R1 PPP3CB PPP3CA ITPR2 NFATC2 ITPR1
REACTOME_CLEC7A_DECTIN_1_SIGNALING	1	1	0.0271375675079018	0.123528698655958	0.552796034056263	99	UBE2D1 PSMA1 PYCARD PSMB3 PSMB10 IL1B TAB2 CLEC7A CALM1 BTRC PSMB6 PSMC3 CCL17 PSMA5 PSMA7 PSMB4 NFKBIA PSMA4 FBXW11 PSMD1 UBE2M PSMB7 PSMB8
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	0.394209891435464	1	0.0326504362892885	0.480054170786375	1.0514923419784	6	PYCARD IL1B
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	0.22472613458529	1	0.0352391769861817	-0.450530190837069	-1.20547938473238	16	MTR AMN ABCD4 LMBRD1 CUBN MMACHC MMAA MMADHC
REACTOME_COENZYME_A_BIOSYNTHESIS	0.659258021390374	1	0.0178756002125517	-0.390173101857679	-0.862549766135432	8	PANK3 PPCS SLC25A16 PANK2 COASY PPCDC PANK4
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	0.0180416598327046	0.555799520652674	0.137111915255226	-0.682503000145594	-1.61089409306833	10	SMC3 PDS5A MAU2 PDS5B WAPL SMC1A NIPBL STAG2
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.301111485348602	1	0.0460578909158033	0.28983978222012	1.08785625333822	41	COL16A1 COL4A5 COL24A1 COL4A3 COL1A2 COL7A1 COL6A3 PLOD2 ADAMTS2 P3H1 COL18A1 COL1A1 P4HA1 P4HA2 COL12A1 COL6A1
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	0.298542274052478	1	0.0427253227144247	0.33690257680251	1.10403668996483	23	COL16A1 COL4A5 COL24A1 COL4A3 COL1A2 COL7A1 COL6A3 COL18A1 COL1A1 COL12A1 COL6A1
REACTOME_COLLAGEN_DEGRADATION	0.0132890365448505	0.504285784458198	0.229089382980959	0.424197137244734	1.58306684797129	40	CTSL COL16A1 MMP15 COL4A5 MMP1 FURIN COL4A3 MMP12 COL1A2 COL7A1 COL6A3 CTSD ADAM9 MMP9 COL18A1 COL1A1 TMPRSS6 COL12A1 CTSB COL6A1
REACTOME_COLLAGEN_FORMATION	0.0254777070063694	0.608022071307301	0.175004015942342	0.355789697299297	1.44310467421334	59	PXDN CTSL COL16A1 COL4A5 LOXL1 DST COL24A1 COL4A3 COL1A2 COL7A1 COL6A3 PLOD2 ADAMTS2 P3H1 LOXL4 MMP9 COL18A1 COL1A1 P4HA1 P4HA2 COL12A1 CTSB CTSV COL6A1
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.12020202020202	0.936127117899454	0.0645685196273197	0.553203833797769	1.38280163637224	9	SERPINE2 F2R F5 F13A1 F8
REACTOME_COMPETING_ENDOGENOUS_RNAS_CERNAS_REGULATE_PTEN_TRANSLATION	0.391377005347594	1	0.0260917153147168	-0.485706457835443	-1.07374390910536	8	AGO2 TNRC6C AGO1
REACTOME_COMPLEMENT_CASCADE	0.282778462803124	1	0.0530972576051429	0.250440724984668	1.07620744671171	79	IGLV2-8 IGKV1D-39 MASP1 C1QB IGKV1-39 IGLV3-25 IGLV2-23 C3 C5 IGKV1-33 C1QA IGKV1-12 IGHV3-7 CD81 SERPING1 IGLV1-47 CFD IGLV2-11
REACTOME_COMPLEX_I_BIOGENESIS	0.992591576347922	1	0.00892042422605522	-0.166993231776829	-0.584408476088767	55	NDUFAF4 NDUFA13 NDUFA7 NDUFAF7 NDUFA9 NDUFA12 NDUFC1 NDUFB1 MT-ND3 NDUFAF5 MT-ND5 MT-ND4 NDUFA11 MT-ND6 NDUFAF1 NDUFA2 NDUFS2 MT-ND1 NDUFB6
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	0.641627794756313	1	0.0177120311716384	-0.360840257820165	-0.876817385399662	11	CCNB2 SMC4 NCAPG CSNK2A2 CSNK2A1
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.133562822719449	0.963413517437946	0.0718550298668081	0.320021106846564	1.23363548734083	46	H2BC13 H4C4 H2AC20 H2BC17 H3-3A H3C6 H2AX H2BC4 H2AJ KMT5A H2BC12 H4C14 H3C13 H3C10 NCAPH2
REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE	0.693135935397039	1	0.0215769485455648	0.459741814551212	0.803690216550775	3	ACSM1 GLYATL2
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	0.883889496717724	1	0.0106743715916927	-0.212507389776529	-0.748142999618266	57	PIK3R3 IRS1 HGF ESR1 FGFR4 FGF9 NRG3
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	0.20243757431629	1	0.0533897062472259	0.35244903805799	1.18959404455409	26	FOXO6 FOXO4 MTOR FOXO3
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII	0.93979721166033	1	0.0119488265911567	-0.240170385535559	-0.610630304119051	13	CBL HSP90AA1 SOS1 GAB1 PIK3R1
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	0.859097978227061	1	0.0129882323364582	-0.260156258827787	-0.707987171973484	17	CBL UBB HSP90AA1 SOS1 GAB1
REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2	0.945046235138705	1	0.019334695250735	0.22884451025384	0.601227291261884	11	HRAS NRAS KRAS ERBIN CDC37
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.264958576250384	1	0.0315818918142659	-0.410873101149029	-1.16115454024856	20	ANAPC10 ANAPC1 CDC23 ANAPC4 ANAPC7 CDC27 CDC26 CDC20 CDC14A
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	0.961527122641509	1	0.0105346818884828	-0.198747193862982	-0.623480655473751	32	GNB5 GNB1 GNAI1 CCT6B GNB3 CCT8 GNAI3 GNB4 CSNK2A2 CSNK2A1 GNGT2 PDCL CCT3
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	0.358942839582053	1	0.0396816148434397	0.301327310603341	1.05285334551944	30	PFDN2 PFDN6 TUBB2B PFDN5 TUBA4A TUBA3D TUBB4B
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	0.688566438264141	1	0.014072452142226	-0.242327770313839	-0.874831755358009	65	TRAPPC5 TRAPPC2L TMED10 NAPG STX17 SEC22C TRAPPC6B MCFD2 LMAN1 TGFA SEC23IP NAPB SEC24B CNIH1 BET1 GORASP1 USO1 NSF TMED2 TRAPPC4
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.867916303400174	1	0.0289400210909657	0.189125180774295	0.827981218483328	87	KIF3A KIF3C KLC4 KIF4A KIFAP3 TUBB2B ARF5 KIFC2 TUBA4A KIF16B KLC2 KIF5A TUBA3D TUBB4B RINT1
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.98718836565097	1	0.0228484201933312	0.162299759186858	0.629779113508995	47	ACTR1A PAFAH1B3 PLA2G4A TUBB2B DYNC1LI1 TUBA4A TUBA3D TUBB4B RAB3GAP1 RAB6B DYNLL1 TUBB4A GALNT2 TUBB1 CAPZA2
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0.612472449111889	1	0.0152484348215358	-0.242751388106652	-0.924941917612079	93	ACTR10 TMED10 NAPG TUBA3E SPTAN1 TUBB2A COPA COG6 DCTN4 GOLGB1 DYNC1I2 DYNC1H1 KDELR3 NAPB ARFGAP2 TUBB6 DCTN6 BET1 GORASP1 COPZ2 USO1 NSF SPTBN2 TMED2 ARF1 TMED3 ARF3 ARCN1
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.0465393794749403	0.740751789976134	0.132881872272143	0.322035668825642	1.34450222720671	69	TRAV29DV5 ICOS HLA-DRA TRBV7-9 MTOR CD3D LCK PPP2R5B FYN HLA-DQB1 CD3E CD4 HLA-DQA2 TNFRSF14 HLA-DPB1 CD247
REACTOME_CREATINE_METABOLISM	0.47818831942789	1	0.0288045819903911	0.476935156843872	0.980454045154601	5	SLC6A12 GAMT SLC6A8 CKB
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.658257193508796	1	0.0149369090792457	-0.250387266307471	-0.886925116280274	59	IGLV3-19 IGLC3 IGHV2-5 IGKV1D-16 IGHV3-33 IGKV2D-30 IGLV3-27
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	0.360285374554102	1	0.0388572168361565	0.312608905465027	1.05512471892343	26	DLG4 ACTN2 HRAS CAMK2G DLG3 CAMK2B GRIN2D GRIN1
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	0.974842767295597	1	0.0120530846366885	-0.227930653732881	-0.521528071224079	9	PRKX
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE	0.0331010452961672	0.640630114168495	0.124499976253388	0.675126174137046	1.62524591662259	8	CAMKK1 CAMK2G CAMK2B CALM1 CAMK4 CAMKK2
REACTOME_CREB3_FACTORS_ACTIVATE_GENES	0.327044025157233	1	0.029076871666459	-0.490462974654085	-1.12222820840034	9	CREB3L4 MBTPS2 DCSTAMP CREB3L2 CREB3 CREBRF CREB3L1
REACTOME_CREB_PHOSPHORYLATION	0.898921832884097	1	0.0134896891660874	-0.305231855000957	-0.648431585244978	7	RPS6KA2 RPS6KA5 RPS6KA1 RPS6KA3
REACTOME_CRISTAE_FORMATION	0.599876505094165	1	0.0293830445605139	0.260389198446276	0.915079996278804	31	ATP5ME MICOS13 ATP5PD ATP5F1D MT-ATP8 DNAJC11 ATP5MC1 CHCHD3
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.953266571292322	1	0.0117885881761873	-0.228966568919332	-0.593107762963461	14	CDK5 DPYSL4 CDK5R1 PLXNA4
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	0.0986449864498645	0.894436845734111	0.074281773080044	0.503206450940904	1.39414258725241	13	PXDN COL4A5 LOXL1 COL4A3 COL1A2 LOXL4 COL1A1
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES_	0.954992621741269	1	0.0181097595532325	0.246517205905281	0.569266452737576	7	ITGB5 NCF1
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES_	0.998278829604131	1	0.0225767736411513	0.135705757331553	0.523126239173137	46	PSMA1 PSMB3 PSMB10 PSMB6 PSMC3 PSMA5 PSMA7 PSMB4 PSMA4 PSMD1 PSMB7 PSMB8 PSME1 PSMC4
REACTOME_CS_DS_DEGRADATION	0.393964244710513	1	0.0256625970368135	-0.450291430693379	-1.06281116084254	10	HEXA VCAN HEXB BGN
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.901092581943646	1	0.021356611795182	0.217362315408989	0.693587968805227	21	LCK PPP2R5B FYN
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.980099502487562	1	0.0203336174285813	0.173327774913646	0.574673801713582	24	CDC25C LCMT1 PPME1 CDC25A
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	1	1	0.00793334963136379	-0.116609606516482	-0.43920881419955	85	RBBP4 PTK6 SKP2 PSMC6 CCNH TFDP2 PSMC5 UBB PSMA2 CDK7 PSMD6 PSME3 CCNA1 E2F5 PSMD14 PSMF1 PSMD5 PSMD12 PSMA6 WEE1 RBL2 PSMD10 AKT3
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	0.560659433563477	1	0.0177490198240514	-0.277304617867139	-0.938084576425285	46	JAK2 ABL1 PTK6 SKP2 PPP2R1A CCNH E2F2 TFDP2 UBB
REACTOME_CYP2E1_REACTIONS	0.183797705455397	0.982461753376628	0.0494468248226716	0.685962658430257	1.31190186344224	4	CYP2C8 CYP2E1 CYP2S1
REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE	0.0934727503168568	0.875161534829394	0.057642075315137	-0.546182505716407	-1.38866242324758	13	DIABLO CASP9 APAF1 MAPK1 XIAP UACA
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.185518955873213	0.982461753376628	0.0572815437800962	0.338278288526538	1.19821364096487	32	CYP46A1 TBXAS1 CYP2C8 CYP27A1 CYP1A1 ARNT2 CYP2R1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.8	1	0.0981470491928706	0.169440211326465	0.948169292507388	739	TNFRSF11A LTBR RORC DUSP6 TEK IRF6 TNFRSF4 IL11RA IL1RN CD40LG HLA-DRA TRIM62 FGF18 SDC1 PSMA1 TRIM46 RALGDS IL10RB SIGIRR TRIM5 PSMB3 ARRB2 DLG4 GDNF PDGFB TIMP1 EDA ACTN2 PITPNA HRAS PTGS2 NOD2 RORA IFIT1 NCAM1 ANXA1 FOXO3 IL17RC NRG1 PTAFR NRG2 LCK IL19 STX3 CAMK2G VEGFA PPP2R5B DUSP16 FGFR2 MT2A TRIM21 CCL2 TNFRSF12A IL17RE FNTB DLG3 TNFSF13B PSMB10 CAMK2B FGF17 IL1B TNFRSF17 SOCS2 NEDD4 SYNGAP1 CISH MMP1 DUSP7 RGL2 TRAF2 IRAK1 PRKCQ H3C6 CCR2 SPRED1 RET LAT TAB2 FYN TRIM45 SPRED3 COL1A2 IL1R1 SOCS1 S100B GFRA2 CNN2 FLT3 HBEGF LTB TNFSF14 PTPN7 TRAF3 KSR1 RBX1 DUSP1 PELI3 GRIN2D GRIN1 PEA15 CCL19 H3C13 H3C10 IRAK2 IFITM1 ZDHHC9 OAS1 IL17A GBP6 HLA-DQB1 ICMT FN1 VIM TNFRSF9 TNFRSF1A PIM1 F13A1 MAPK10 HMOX1 RASAL1 CD4 LIF HLA-DQA2 TNFRSF14 IL21 IRF1 KBTBD7 MAP2K6 STX1A STXBP2 IL2RB HLA-DPB1 GOLGA7 TNFSF11 ITGB1 DUSP10 HLA-A IFI27 GBP2 CALM1 MMP9 KSR2 IGHG1 FGF8
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	0.577313054499366	1	0.0190559409608287	-0.362387394955466	-0.921365574265624	13	RTEL1 NUBP2 CIAO1 CIAPIN1 MMS19 CIAO3 NUBP1 ERCC2
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_	0.524878312601406	1	0.0181135724023528	-0.268497369164674	-0.961028341825404	62	DHX36 CREBBP NLRP4 EP300 POLR3G POLR1D TLR3 POLR3GL POLR3A STING1 NKIRAS2 UBB TBK1 POLR1C POLR3F IFI16 POLR2L CHUK MRE11 XRCC5 MYD88 CTNNB1
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.824597410798863	1	0.0137989972804478	-0.280805353654471	-0.738685590412285	15	SLC26A2 PAPSS2 SULT1A3 SULT1A1
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	0.982232346241458	1	0.0106627022266304	-0.188166875547699	-0.553205993711341	24	FARSB YARS1 EEF1E1 EPRS1 AIMP1
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS_	1	1	0.0291044135063116	0.129018119139353	0.595076892633502	120	UBE2D1 PSMA1 PYCARD PSMB3 HRAS CLEC10A FCER1G PSMB10 IL1B TAB2 FYN
REACTOME_DAG_AND_IP3_SIGNALING	0.892890698402756	1	0.0228484201933312	0.205967833592726	0.741759284744942	34	CAMKK1 CAMK2G CAMK2B PRKAR1B ADCY5 CALM1 CAMK4 CAMK2A GRK2 CAMKK2
REACTOME_DAP12_INTERACTIONS	0.0580791693705386	0.801350830857269	0.107014828121207	0.377242162217366	1.39712405302155	38	TYROBP KLRD1 HRAS NCR2 LCK SIGLEC15 TREM1 LAT FYN KLRK1 CLEC5A KIR2DS4
REACTOME_DAP12_SIGNALING	0.147979337587359	0.967153782535416	0.0637975135396477	0.364514983571793	1.25348115949503	28	TYROBP KLRD1 HRAS LCK LAT FYN KLRK1
REACTOME_DARPP_32_EVENTS	0.965818516247701	1	0.0110554655350228	-0.204557024379205	-0.584433167195972	21	CDK5 PPP2R1A PRKAR2B PDE4A PPP2R1B PDE4D PPP3CA PPP2CA PRKACB PRKAR2A PRKACA PPP3CB PPP3CC
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.984315589353612	1	0.0112651107366226	-0.197940745176695	-0.503261953613765	13	ABLIM1 ABLIM3 TRIO PTK2 NCK1 ABLIM2
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	0.81638723634397	1	0.0116881868355443	-0.222917323093204	-0.797884411467095	62	CREBBP EP300 MAP3K1 HMGB1 DDX58 SIKE1 RNF135 NKIRAS2 UBB TBK1 ITCH CHUK OTUD5 UBE2K RNF216 TKFC PIN1 RIPK1 NFKB1 RELA IKBKB
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	0.434497816593886	1	0.0221193661445048	-0.316932720201494	-1.01877339412873	36	TLE2 PYGO2 SOX6 KMT2D XIAP SOX4 UBB APC YWHAZ CTNNB1 XPO1 CHD8 AKT1
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.623083242059146	1	0.0157881910182036	-0.257469416673552	-0.903816335002569	56	DCP1A XRN1 LSM5 CNOT7 EXOSC8 TUT4 TUT7 PAN2 CNOT8 CNOT6L DIS3 CNOT9 CNOT6 PAN3
REACTOME_DEADENYLATION_OF_MRNA	0.394784443774495	1	0.0242228036981384	-0.353521852947577	-1.05018507210215	25	CNOT7 TUT4 TUT7 PAN2 CNOT8 CNOT6L CNOT9 CNOT6 PAN3 CNOT10 EIF4G1 TNKS1BP1 CNOT1
REACTOME_DEATH_RECEPTOR_SIGNALLING	0.959446214163195	1	0.00759449326209064	-0.181567080859194	-0.728889133497498	134	VAV3 MCF2L HDAC2 APH1B BAG4 SHARPIN XIAP ARHGEF18 TIAM2 MAPK8 BCL2L11 OTULIN TNFSF10 TAB1 UBB USP4 NSMAF SOS1 MCF2 SPPL2A RTN4R TAB3 LINGO1 CHUK VAV2 MADD RBCK1 CASP3 MYD88 ARHGEF10L ARHGEF7 RIPK1 ARHGEF12 TNF NFKB1 ARHGEF3 RELA TRIO ARHGEF6 ITGB3BP IKBKB OMG ARHGEF1
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.999244142101285	1	0.0240671352767403	0.133596392821989	0.54561065639218	61	PSMA1 PSMB3 PSMB10 BTRC PSMB6 PSMC3 CCL17 PSMA5 PSMA7 PSMB4 PSMA4 FBXW11 PSMD1 UBE2M PSMB7 PSMB8
REACTOME_DECTIN_2_FAMILY	0.693181818181818	1	0.0234574445337431	0.328174189319409	0.820312113331999	9	CLEC10A FCER1G FYN
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D_	0.204870053851557	1	0.0466040845253941	0.670941374801385	1.28317369618441	4	OMD FMOD
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	0.438931297709924	1	0.0329401098856199	0.346589956621693	1.0085733232129	15	SDC1 GPC4 SDC2 CSPG4 SDC4
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS_	0.596865851558464	1	0.0198108689005535	-0.476616965610552	-0.915226929300441	5	MUC16 C1GALT1 MUC20 MUC1
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	1	1	0.0239133986055392	0.127785698422843	0.518306572931741	59	PSMA1 PSMB3 PSMB10 ERLIN1 RNF185 ERLEC1 PSMB6 PSMC3 PSMA5 PSMA7 PSMB4 PSMA4 PSMD1 PSMB7 PSMB8
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	0.456173583605993	1	0.0240362348647075	-0.534831096349082	-1.02701300483274	5	VCAN BGN CHST14
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	0.483726536938178	1	0.023086138883827	-0.52296754470954	-1.00423194011814	5	VCAN BGN CHST3
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1	0.170031404217138	0.976232410986172	0.0503939969883735	0.754771445399473	1.31944149346431	3	OMD FMOD
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	0.656793525055967	1	0.0183756141338319	-0.453035552842976	-0.869944563054439	5	VCAN BGN
REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5_	0.755150554675119	1	0.0183834051745648	-0.619471442612209	-0.827056585592806	1	CSF2RB
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	0.197149004841313	1	0.0513160055618241	0.457778749165789	1.23434266931329	12	SDC1 GPC4 SDC2 SDC4
REACTOME_DEFECTIVE_F9_ACTIVATION	0.155622301483011	0.967153782535416	0.0480009043621564	-0.838548269403697	-1.24601309913904	2	GP1BA
REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B	0.244285465014832	1	0.0357644617683714	-0.66555563258433	-1.19694570848133	4	GP1BA GGCX
REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A	0.134140870345446	0.963413517437946	0.0572305462580584	0.776922236784622	1.35816404112398	3	TPST2 TPST1 F8
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_	0.367126155993718	1	0.0279526822391721	-0.614420693459428	-1.10498383040159	4	MUC16
REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3	0.73320537428023	1	0.0169487647096865	-0.452820267845033	-0.814359085514622	4	NOTCH2
