pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.993427808584925	0.999678697654493	0.151609020486763	0.63305155207805	9673	178	IL10 IFNG PLEKHO2 IL18 TNFRSF13B IL21R NGFR IL15RA IL19 FLT1 CCL17 TNFSF9 TNFRSF14 CXCR3 CD40 EDA2R IL6 IL17A CCL1 IL12A CCL25 LTB IL2RG CXCR5 TNFSF13 CCR9 CSF2RB XCR1 IL15 CCL19 CCR7 IFNGR1 BMPR1A IL11RA TNFRSF17 PDGFRB IL7 RELT TGFB1 IL24 IL10RB TNFRSF18 CD70 IL10RA IL17RB
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.416623376623377	0.615015460729746	0.251742322611812	1.03570086617454	4009	150	GNG8 HCK HRAS CSK RAC2 RAC1 LYN VAV2 AKT3 CCL17 NCF1 PRKCD GNGT2 NRAS IKBKG STAT3 GRK2 GNB3 SHC2 NFKBIB CXCR3 WAS CCL1 MAPK3 GRB2 CCL25 SHC1 GRK6 GRK5 GNG11 CXCR5 CCR9 AKT2 VAV1 XCR1 GNAI2 GNG5
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.84248315475533	0.916385185874218	0.206270114933606	0.772405109513129	7626	68	PIP5K1B IMPA2 SYNJ2 INPP4A INPP5K INPP1 PIP5K1C CALM3 INPP5J PIK3C2B DGKZ PIP5K1A CDIPT INPP5B ITPK1 DGKQ DGKG PLCG2 PI4KA INPP5D PLCD1 PIK3CD ITPR2 PIK3CG PIK3C3 PLCB1 INPP5E ITPKB
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.794503036113774	0.908915855253597	0.208787240071603	0.829580926321354	7457	108	GRIN2D GRIK2 ADORA2A GRIK4 S1PR2 CHRNA10 S1PR4 P2RY11 P2RX5 GIPR P2RX4 LPAR2 GRID2 AVPR1B TSPO GABRR2
KEGG_CELL_CYCLE	0.250341709599411	0.423305072595368	0.280632549023403	1.13129080371583	2380	122	ORC6 E2F1 GADD45B MAD2L2 CDC25C CDK4 PLK1 PTTG1 CDC25A ANAPC11 E2F4 MCM5 CDKN2B MCM3 ABL1 MCM7 CDC45 FZR1 PKMYT1 ESPL1 CCNB1 CDKN2D ATR CCND3 BUB3 CDC20 ZBTB17 CDC7 CDC6 MCM6 PCNA ORC1 GADD45G RBL1 CDC16 MDM2 CCNA1 CHEK1 ANAPC13 CDK1 MCM2 ANAPC2 WEE1 CCNE1 TGFB1 HDAC1 PRKDC BUB1B YWHAB SMAD2 CCND2 CCNH TFDP1 CCNA2 CDK2 MYC
KEGG_OOCYTE_MEIOSIS	0.00144092219020173	0.0141058698619748	-0.337435425091057	-1.82565722660958	0	97	RPS6KA6 SMC1A CAMK2B IGF1R ANAPC5 PPP3CB PPP2CA CALM2 YWHAZ SKP1 YWHAE YWHAQ SMC3 CCNE2 CALM1 PPP3CA PPP3R1 CAMK2A AR YWHAH ANAPC10 SLK PPP1CB PPP2R5E PPP2R5B PPP1CC PPP2R5A PPP2CB RPS6KA3 PRKACA CAMK2G CUL1 FBXW11 STAG3
KEGG_P53_SIGNALING_PATHWAY	0.149177412183193	0.326369207788089	0.333107433415007	1.23685052642355	1341	65	STEAP3 GADD45B BID CDK4 EI24 DDB2 GTSE1 TP53I3 CCNB1 BAX ATR CCND3 SESN2 SHISA5 IGF1 GADD45G CD82 CYCS MDM2 CHEK1 CDK1 CCNE1 CCND2 CDK2 TP73 PPM1D TP53 CDKN1A PIDD1 RCHY1 SFN IGFBP3 CCNB2 RRM2 CCNG2
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.0105042016806723	0.0534470679017328	-0.246139106085689	-1.39739426936953	4	131	SIAH1 ERCC8 UBE2K UBE2E3 ANAPC5 ITCH UBE2D3 UBE2E2 SKP1 BIRC6 UBE2B UBE2N HUWE1 UBE2Q1 UBE2R2 UBR5 UBE2L3 UBE3A ANAPC10 UBE2M CUL4B WWP1 UBE2D2 UBE2W TRIM37 CUL3 UBE2Z RNF7 CUL1 FBXW11 CUL2 UBE2O UBE2G1 COP1 TRIP12 KLHL9 SMURF2 CDC27 UBE2H HERC4 NEDD4
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.0435506901475488	0.144626472097269	0.432750108287441	1.4462472623762	365	35	VAMP5 STX3 VAMP8 STX8 YKT6 STX5 STX10 SNAP47 USE1 STX6 GOSR1 VTI1B SNAP29 STX4 BET1 STX18 BET1L TSNARE1 STX1B STX2 VTI1A GOSR2 STX12
KEGG_REGULATION_OF_AUTOPHAGY	0.896919127086008	0.943290129611167	0.230063344310078	0.671894538307578	6986	19	IFNG ATG4D ULK3 ATG12 ATG4C ATG4B PIK3C3 PIK3R4
KEGG_LYSOSOME	0.00902048179985143	0.0500442282176028	0.364653780967084	1.45694612484219	84	113	GLA ARSG CLTB ATP6V0B HYAL1 ATP6V0D1 AP1S1 NAGPA DNASE2 CTSZ GM2A AP1B1 ATP6V0A1 GLB1 CTSH AP3D1 CTSD NPC2 NAGA SMPD1 TCIRG1 ASAH1 PLA2G15 ACP5 NEU1 LAPTM5 GALNS ATP6V0C CTSB MAN2B1 CD63 CTSK GUSB AP4B1 CTSA ABCB9 SUMF1 ARSB AP1M1 PSAP GGA1 CTNS LAMP1 LAPTM4B MANBA NAPSA GGA2 ARSA MCOLN1 CTSW SLC17A5 AP4E1 IGF2R GBA SGSH CLTCL1 AP4M1 ATP6AP1
KEGG_ENDOCYTOSIS	0.594172951751214	0.767473396011985	0.230216162739608	0.954197532864343	5750	163	VPS28 VPS4A AP2S1 HRAS CLTB EHD1 SRC PIP5K1B CHMP2A MVB12A VPS37A FLT1 ACAP1 EPN1 RAB31 GRK2 AGAP2 ACAP3 TSG101 SH3GL1 GIT2 RAB11FIP4 ARFGAP2 PIP5K1C SH3GLB2 NEDD4L HSPA8 ACAP2 GRK6 IL2RG RNF41 ARFGAP1 CHMP6 GRK5 PIP5K1A RAB5C MDM2 HLA-E VTA1 PSD4 HLA-B PSD2 ARFGAP3 CHMP2B DNM2 TFRC RAB11B PSD RAB11FIP3 VPS45 IQSEC1 VPS36 ARAP1 HLA-C EPN2 EHD3
KEGG_PEROXISOME	0.042576660048533	0.143986523073221	0.370647212564948	1.39005629174742	385	69	PXMP2 PRDX5 IDH2 CRAT ECH1 PEX14 PMVK DHRS4 PEX16 MLYCD PAOX ACOT8 PRDX1 SOD1 MVK HMGCL PEX6 EHHADH ACAA1 PECR ACOX3 PEX3 PEX26 PEX2 MPV17 PEX7 ACOX1 ABCD4 PEX19 GNPAT DECR2 SLC25A17 GSTK1 PEX11G ACSL3 CAT EPHX2 ECI2
KEGG_MTOR_SIGNALING_PATHWAY	0.133234641006662	0.298574014786013	-0.258989727871796	-1.20839634281119	179	48	RHEB RPS6KA6 BRAF CAB39L PIK3CA HIF1A RPS6KB1 PIK3R3 EIF4E1B RPS6KA3 EIF4E2 VEGFA EIF4E PIK3CB
KEGG_APOPTOSIS	0.623068552774755	0.791275658375645	0.24109813463672	0.924119608442321	5725	81	BID ENDOG BAD TRAF2 PPP3CC AKT3 IRAK1 PRKAR1B IKBKG CASP10 CAPN1 CASP6 FADD BAX DFFA AKT2 CSF2RB RIPK1 CYCS TRADD AKT1 CFLAR PIK3CD RELA PRKAR2A NFKB1 PIK3CG MAP3K14 BCL2L1 TP53 IRAK2 TNFRSF10A PRKAR1A BIRC2 EXOG CHP1 BCL2
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.000451620187422378	0.00753829942449542	0.474233916976548	1.72637061053215	3	57	UQCRC1 COX6B1 COX7B CYC1 UQCRQ UQCRB COX7A2L COX7A2 COX4I1 COX7C UQCRH TNNC1 COX5B COX6A1 UQCR10 UQCRFS1 COX6C ATP1B2 CACNB1 CACNA2D4 COX8A MT-CO2 UQCRHL MT-CO3 TPM4 FXYD2 UQCR11
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.170322580645161	0.351782682512733	-0.216684642012735	-1.13355925791169	131	85	PRKG1 BRAF IRAG1 CALM2 GNAQ CALM1 GNAS ROCK2 RHOA PPP1CB PRKCA PPP1CC GNA13 PPP1R12A PRKACA CALD1 ARHGEF12 ROCK1
KEGG_WNT_SIGNALING_PATHWAY	0.00210084033613445	0.0195378151260504	-0.363845950784779	-2.03310782906283	0	124	SIAH1 NFAT5 CAMK2B WNT2B GSK3B PRICKLE2 PPP3CB PPP2CA SKP1 SENP2 CSNK1A1L CCND1 CSNK2A1 PPP3CA CTNNB1 PPP3R1 CAMK2A CSNK1A1 ROCK2 CSNK2A2 TCF7L2 RHOA PPP2R5E FZD2 PRKCA PPP2R5B CTBP2 PPP2R5A WNT6 PPP2CB NLK MAPK8 LRP6 PRKACA CAMK2G MAP3K7 CUL1 FBXW11 TCF7 ROCK1 NKD1 AXIN2 CHD8 SMAD4 WNT1 EP300 APC FZD8 PLCB4
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.215641952983725	0.389411682087115	-0.331068489547181	-1.19560305834905	476	19	ETV7 ETV6 SOS1 KRAS NOTCH3
KEGG_NOTCH_SIGNALING_PATHWAY	0.82972027972028	0.911135902636917	0.219341872181563	0.766385688384907	7118	45	DTX1 PSENEN KAT2A NUMBL DLL3 DTX4 RFNG NCOR2 NCSTN MFNG DTX2 HDAC1 DVL2 DVL3 LFNG NOTCH2
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.000642260757867694	0.00796403339755941	-0.500838531013883	-2.17134278710585	0	36	PTCH1 SMO WNT2B CSNK1G3 GSK3B GLI3 CSNK1A1L CSNK1A1 WNT6 PRKACA FBXW11 BMP8A WNT1
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.00107181136120043	0.0117268772460753	-0.350221482258448	-1.77129097025411	0	70	ID2 ACVR2A TGFB3 PPP2CA SKP1 SMAD6 GDF7 ROCK2 THBS1 RPS6KB1 PITX2 SMAD5 RHOA LTBP1 PPP2CB BMPR2 ZFYVE9 CUL1 ROCK1 BMP8A THBS3 INHBA SMAD4 ZFYVE16 EP300 SMURF2 AMH ACVR1C ACVR2B NOG SMAD9 SMAD7 CREBBP SP1
KEGG_AXON_GUIDANCE	0.0363036303630363	0.12985529322163	-0.231768720498684	-1.27507295399396	21	109	PTK2 NFAT5 EFNB1 GSK3B PPP3CB PPP3CA EFNA5 ROBO1 PPP3R1 ROCK2 ABLIM3 RHOA LRRC4C PLXNA2 RASA1 SRGAP1 UNC5C CDC42 SEMA6C KRAS NTNG1 ITGB1 ARHGEF12 ROCK1 SRGAP3 EPHA4 CFL2 SEMA6D CDK5 SLIT2 EFNA3 SEMA3D
KEGG_VEGF_SIGNALING_PATHWAY	0.200833521063303	0.380514000767165	0.325385038614577	1.19233884980487	1782	60	SPHK1 NFATC4 HRAS MAP2K2 SRC RAC2 RAC1 BAD PPP3CC MAPK12 AKT3 PLA2G12A NRAS SHC2 PLA2G4B MAPK11 HSPB1
KEGG_FOCAL_ADHESION	0.00324675324675325	0.0241558441558442	-0.27720692084463	-1.63127240771168	0	167	TNR COL5A2 COL6A3 PTK2 HGF BRAF PXN IGF1R GSK3B SPP1 TLN2 CAV1 CCND1 CTNNB1 PIK3CA COL1A1 ROCK2 DOCK1 THBS1 RHOA PARVA RAP1B PPP1CB COL5A3 PRKCA PPP1CC ITGAV FN1 PIK3R3 COL5A1 MAPK8 COL1A2 SOS1 CDC42 COL6A2 PPP1R12A CRK ITGA8 PTEN VCL PDGFRA RAP1A VEGFA LAMC2 ITGB1 ROCK1 RELN SHC4 THBS3 ACTN1 PIK3CB
KEGG_ECM_RECEPTOR_INTERACTION	0.000894454382826476	0.0103980322003578	-0.36552999351874	-1.77269436286783	0	59	TNR COL5A2 COL6A3 SPP1 DAG1 COL1A1 THBS1 COL5A3 ITGAV FN1 COL5A1 COL1A2 COL6A2 ITGA8 LAMC2 GP5 ITGB1 RELN THBS3 COL4A1 GP1BA SDC1 ITGB8 SDC2 ITGA6 AGRN
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.999678697654493	0.999678697654493	0.120683562261422	0.475796352166158	9333	102	ICOS NECTIN1 CD40 CNTNAP1 ICAM2 CD274 MPZL1 SDC3 NECTIN2 ITGB2 CDH1 HLA-E CD22 CD86 HLA-B ICAM3 SELP HLA-C ITGAL HLA-DPB1 HLA-DOB SELPLG HLA-DPA1 JAM2 CD6 PVR ICAM1 HLA-DQA2 HLA-DQA1 ITGB7 SDC4 PDCD1LG2 CD8B CD80 HLA-A JAM3 VCAM1 HLA-DQB1 CD2 ICOSLG CLDN11
KEGG_ADHERENS_JUNCTION	0.018018018018018	0.0698198198198198	-0.288687644008681	-1.44292856274298	17	66	FER IGF1R SORBS1 CSNK2A1 CTNNB1 FGFR1 CTNND1 CSNK2A2 TCF7L2 RHOA NLK CDC42 VCL MAP3K7 TCF7 PTPRM PTPRF SMAD4 ACTN1 WASL EP300 NECTIN3 PTPRB
KEGG_TIGHT_JUNCTION	0.897647058823529	0.943290129611167	0.189041945185668	0.74755371180873	8392	104	HRAS RAB13 SRC TJAP1 CDK4 SYMPK AKT3 PRKCD LLGL2 ACTG1 PPP2R1A NRAS EXOC4 RRAS ACTB MYL9 MYL12A HCLS1 AMOTL1 EXOC3 AKT2 GNAI2 TJP3
KEGG_GAP_JUNCTION	0.495726495726496	0.688097971680061	-0.193665651312323	-0.976110781396651	463	69	PRKG1 TUBA3C TUBA1C GNAQ TUBA1A GNAS PRKCA SOS1 MAP3K2 PRKACA KRAS PDGFRA TUBA1B TUBA3E
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.997759698148803	0.999678697654493	0.133377777623472	0.450715268836781	8461	37	C5 PLAT C4BPB C1R MASP2 F8 CD59 F12 C3 CR1 CD46 SERPINF2 C1S
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.806852536110178	0.908915855253597	0.21638803384595	0.796320461943705	7205	61	PSME2 RFXANK CALR PSME1 HSPA8 HSP90AB1 CTSB HLA-E PDIA3 RFX5 HLA-B TAP1 NFYA HLA-C HLA-DPB1 NFYC HLA-DOB HLA-DPA1 HSPA4 CD74 B2M HLA-DQA2 HLA-DQA1 CD8B CANX HLA-A HLA-DQB1 TAPBP LTA HLA-DRB1 HLA-F HLA-DRB5 LGMN HLA-DMB CTSS
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.820956256358087	0.908915855253597	0.332827011714546	0.736356808483872	5648	7	THOP1 NLN CTSA LNPEP ACE
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0607181719260065	0.179263174257734	0.349336107228031	1.33899147379453	557	81	MAP2K2 RAC1 MAPK12 MAPK10 AKT3 IRAK1 IKBKG LY96 MAPK11 CD40 IL6 IL12A MAPK3 FADD MAPK13 IKBKE IRF5 AKT2 RIPK1 TAB1 CTSK TRAF3 CD86 MAP2K7 AKT1 MAP3K8 IRF3 MAP2K3 TICAM1 IRF7 PIK3CD MAP2K6 TOLLIP RELA NFKB1 MAP2K1 PIK3CG
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0184132757444874	0.0698952916015236	0.416601694601267	1.49852493927686	161	53	CARD6 IL18 MAPK12 MAPK10 PYCARD IKBKG SUGT1 MAPK11 NFKBIB PSTPIP1 IL6 MAPK3 MAPK13 HSP90AB1 RIPK2 TAB1 TRIP6 NOD1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0443210156427114	0.144626472097269	0.390036329403912	1.40808230415291	390	54	ISG15 NLRX1 TRAF2 MAPK12 MAPK10 IKBKG CASP10 MAPK11 NFKBIB TKFC TBKBP1 IL12A FADD ATG12 PIN1 MAPK13 IKBKE RIPK1 DHX58 TRADD TRAF3 IRF3 IRF7
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.0155239327296248	0.0656633606119908	0.452785723108482	1.54245900205822	131	39	IL18 PYCARD POLR3H POLR3K IKBKG POLR1C NFKBIB IL6 POLR3C IKBKE POLR3B RIPK1 ZBP1 RIPK3 POLR3A IRF3 POLR3D IRF7 RELA POLR3F NFKB1
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.986316014539235	0.999678697654493	0.157549238540397	0.624177096831075	9225	106	IL10 IFNG IL21R IL15RA IL19 AKT3 PIM1 STAT3 STAT5A IL6 SPRY1 IL12A SOCS1 GRB2 PTPN6 CCND3 IL2RG AKT2 CSF2RB IL15 IFNGR1 IL11RA IL7 AKT1 TYK2 IL24 IL10RB CCND2 IL10RA MYC PIK3CD PIK3CG IFNGR2 BCL2L1 EPOR IL2 STAM IL12RB1 JAK3 STAM2 IFNAR2
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.707707707707708	0.843805343805344	-0.179193882997585	-0.895653061058144	706	66	CSF2 KIT KITLG MME CD7 CD3G CSF1
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.614201815269621	0.787872673380341	0.235735437864226	0.933429457524152	5751	105	IFNG NFATC4 HRAS MAP2K2 ARAF BID RAC2 RAC1 VAV2 PPP3CC LAT MICB NCR3 SYK NRAS SHC2 ICAM2 MAPK3 GRB2 PTPN6 SHC1 VAV1 ITGB2 CD244 IFNGR1 HLA-E PLCG2 HLA-B ULBP1 NFATC1 PIK3CD HLA-C ITGAL MAP2K1 PIK3CG CD48 IFNGR2 KLRK1 LCK NFATC2 ICAM1 IFNAR2 RAF1 SH2D1B
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.654946939650552	0.812134205166685	0.230846441492791	0.909699873272891	6109	101	IL10 IFNG NFATC4 HRAS MAP2K2 CDK4 VAV2 PPP3CC MAPK12 AKT3 LAT ICOS NRAS NFKBIE IKBKG MAPK11 NFKBIB MAPK3 GRB2 PTPN6 MAPK13 AKT2 VAV1 MAP2K7 AKT1 MAP3K8 NFATC1 GRAP2 PIK3CD RELA PAK3 RASGRP1 NFKB1 MAP2K1 PIK3CG CARD11 BCL10 MAP3K14 NCK2 LCK NFATC2 IL2
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.0177586587249062	0.0698198198198198	0.39159640585939	1.47443241295555	160	71	NFATC4 HRAS MAP2K2 RAC2 RAC1 CD72 LYN CD81 VAV2 CD79B PPP3CC AKT3 SYK NRAS NFKBIE IKBKG NFKBIB MAPK3 GRB2 PTPN6 CD19 AKT2 CD79A VAV1 BLNK RASGRP3 CD22 AKT1 PLCG2 IFITM1 BTK INPP5D NFATC1 PIK3CD RELA NFKB1 MAP2K1 PIK3CG CARD11 BCL10
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.131743201069996	0.298574014786013	0.339299887843991	1.25627214791471	1181	64	HRAS MAP2K2 RAC2 RAC1 LYN VAV2 MAPK12 MAPK10 AKT3 LAT PRKCD SYK PLA2G12A NRAS PLA2G4B MAPK11 MAPK3 GRB2 MAPK13 AKT2 VAV1 PLA2G2D MAP2K7 AKT1 PLCG2 MAP2K3 BTK INPP5D PIK3CD MAP2K6 MAP2K1 PIK3CG
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.0778617710583153	0.206889848812095	0.336735141216959	1.3040336066212	720	87	SPHK1 HCK ARPC5L PIP5K1B RAC2 RAC1 LYN VAV2 ARPC4 AKT3 LAT NCF1 PRKCD SYK LIMK1 ARPC5 PLA2G4B GSN WAS CFL1 PIP5K1C ARPC3 MAPK3 RPS6KB2 PIP5K1A AKT2 VASP VAV1 ARPC2 ARPC1A WASF2 CRKL AKT1 PLCG2
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.977861771058315	0.999678697654493	0.162058587855528	0.628317303859614	9054	88	RAC2 RAC1 VAV2 NCF2 MAPK12 NCF1 ACTG1 MAPK11 ACTB MYL9 MYL12A MAPK13 SIPA1 CYBA VASP VAV1 GNAI2 ITGB2 NCF4 PLCG2 EZR RHOH MYL12B ARHGAP35 PIK3CD RASSF5 ITGAL AFDN
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.047973917093619	0.153847389300226	0.411288912335158	1.42220018822104	411	42	IL10 TNFRSF13B IL15RA AICDA ICOS CD40 IL6 CCL25 TNFSF13 CCR9 IL15 CD86 TNFRSF17 TGFB1 HLA-DPB1 HLA-DOB MAP3K14 PIGR HLA-DPA1 IL2 TNFSF13B HLA-DQA2 HLA-DQA1 ITGB7
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.0294464075382803	0.107392780433728	-0.504230410359373	-1.6203214999184	74	13	NR1D1 CLOCK CRY1 BHLHE40 ARNTL NPAS2
KEGG_LONG_TERM_POTENTIATION	0.00685518423307626	0.0425021422450728	-0.346068934113386	-1.66491928806039	7	56	RPS6KA6 BRAF CAMK2B PPP3CB CALM2 GNAQ CALM1 PPP3CA PPP3R1 CAMK2A RAP1B PPP1CB PRKCA PPP1CC RPS6KA3 PPP1R12A PRKACA KRAS CAMK2G RAP1A GRIN1 GRIA1 EP300 PLCB4
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.677171163575042	0.828643660690512	0.224027407018244	0.900474304954306	6424	119	BEX3 HRAS CSK MAP2K2 RAC1 BAD NGFR MAPK12 MAPK10 AKT3 IRAK1 RPS6KA1 PRKCD ARHGDIA NRAS NFKBIE ABL1 SHC2 MAPK11 NFKBIB CALM3 ATF4 MAPK3 SH2B1 GRB2 BAX SHC1 MAPK13 RIPK2 AKT2 CAMK2D MAP2K7 CRKL AKT1 MAPKAPK2 PLCG2 RPS6KA4 ARHGDIB SH2B2 YWHAB PIK3CD RAPGEF1 TP73 RELA NFKB1 MAP2K1 MAPK7 PIK3CG
KEGG_LONG_TERM_DEPRESSION	0.529587498563714	0.718851147165451	0.271570861856415	0.967414819897802	4608	50	GUCY1A1 HRAS MAP2K2 ARAF LYN PPP2R1A PLA2G12A NRAS PLA2G4B GNAZ GRID2 MAPK3 IGF1 GNAI2 PLA2G2D
KEGG_OLFACTORY_TRANSDUCTION	0.000526870389884089	0.00753829942449542	-0.504045805305627	-1.96445137107628	0	25	PRKG1 CAMK2B CALM2 CALM1 CAMK2A OR7D2 PRKACA CAMK2G CNGA3 OR56B1
KEGG_TASTE_TRANSDUCTION	0.952904644844094	0.990169072296097	0.206996677114383	0.597148322463331	7364	18	CACNA1B GNB3 TAS1R3 TAS1R1 TAS2R4 ADCY4 GRM4 TAS2R5
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.950297802423496	0.990169072296097	0.173740637900864	0.725463301121817	9253	178	HRAS CSK MAP2K2 ARPC5L PIP5K1B ARAF PPP1CA RAC2 RAC1 IQGAP3 VAV2 ARPC4 APC2 ACTG1 ITGAE NRAS LIMK1 ITGB4 ARPC5 RRAS GSN ITGA10 WAS CFL1 PIP5K1C ARPC3 ACTB MYL9 MAPK3 MYL12A DIAPH2 PIP5K1A VAV1 SSH3 ARPC2 TMSB4XP8 ITGB2 ITGB3 ARPC1A WASF2 CRKL TMSB4X NCKAP1L PDGFRB
KEGG_INSULIN_SIGNALING_PATHWAY	0.727685644871659	0.85760004436363	0.217367267590057	0.872102911058337	6888	117	GCK HRAS MAP2K2 FLOT2 ARAF PPP1CA BAD GYS1 MAPK10 AKT3 EIF4EBP1 PRKAR1B PHKG1 NRAS FLOT1 PCK2 SHC2 INPP5K MTOR TRIP10 CALM3 MAPK3 SOCS1 GRB2 RPS6KB2 SHC1 AKT2 RPS6 PHKG2 FBP1 CRKL AKT1 PTPN1 FASN SH2B2 PRKAB2 MKNK2 INPP5D HK1 EXOC7 PRKAG1 PIK3CD RAPGEF1 PRKAR2A ACACB MAP2K1 PIK3CG RPTOR
KEGG_GNRH_SIGNALING_PATHWAY	0.30184331797235	0.483990147783251	-0.206169121376839	-1.0660291459913	261	78	MAP3K3 CAMK2B CALM2 GNAQ CALM1 CAMK2A GNAS PRKCA MAP2K4 MMP14 MAPK8 SOS1 CDC42 MAP3K2 PRKACA KRAS CAMK2G
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.37260063617418	0.572758002714029	0.281217548145994	1.06588420075074	3396	74	ARAF MAD2L2 CDC25C PLK1 MAPK12 CDC25A MAPK10 AKT3 RPS6KA1 ANAPC11 MAPK11 FZR1 PKMYT1 MAPK3 CCNB1 MAPK13 HSP90AB1 AKT2 IGF1 GNAI2 CDC16 CCNA1 ANAPC13 CDK1 ANAPC2 AKT1 CCNA2 CDK2 PIK3CD ADCY5 CDC26 MAP2K1 PIK3CG CDC25B MAD2L1 GNAI3 BUB1 RAF1 CCNB2
KEGG_MELANOGENESIS	0.0097442143727162	0.0517835392378632	-0.280548316682853	-1.44857838948962	7	79	CAMK2B KIT WNT2B GSK3B CALM2 GNAQ CALM1 KITLG CREB1 CTNNB1 CAMK2A GNAS TCF7L2 FZD2 PRKCA WNT6 PRKACA KRAS CAMK2G TCF7 WNT1 EP300 FZD8 PLCB4
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.0540693720244842	0.162208116073453	0.382996606166336	1.38266797997415	476	54	CAMKK1 POMC TRAF2 MAPK10 AKT3 NFKBIE IKBKG STAT3 PCK2 STK11 NFKBIB MTOR CAMKK2 CPT1A AKT2 TRADD AKT1 CPT1B PRKAB2 ADIPOR2 PRKAG1 RELA ACACB NFKB1
KEGG_TYPE_II_DIABETES_MELLITUS	0.700176782557454	0.840212139068945	0.252505537990715	0.855804475250873	5940	38	GCK CACNA1B MAPK10 PRKCD MTOR MAPK3 SOCS1
KEGG_TYPE_I_DIABETES_MELLITUS	0.533341173703399	0.718851147165451	0.28270662984959	0.963067879347788	4534	39	IFNG IL12A PTPRN2 HLA-E CD86 HLA-B HLA-C HLA-DPB1 HLA-DOB HSPD1 HLA-DPA1 IL2 HLA-DQA2 HLA-DQA1 CD80 HLA-A HLA-DQB1 LTA HLA-DRB1 CPE ICA1 HLA-F HLA-DRB5 TNF HLA-DMB
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.749053542455381	0.876251313815729	0.306689494457864	0.793801520294622	5539	12	GCK HNF1B MNX1 FOXA3 HHEX
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.832758620689655	0.911135902636917	-0.188521026975505	-0.777342177368738	1448	30	PIK3CA PRKCA NR3C2 PIK3R3 KRAS IRS1 PIK3CB
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.87190275829827	0.942012693858608	0.209998931352915	0.722450534806331	7459	41	AQP3 CREB3 DCTN5 ARHGDIA DCTN2 DCTN1 DYNC1LI1 STX4 RAB5C ARHGDIB RAB11B
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.0717113946326441	0.202095748510179	-0.399938808883847	-1.42849822935944	162	18	SLC25A10 CA4 SLC4A4 GLS
