pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
KEGG_MTOR_SIGNALING_PATHWAY	0.302184997387043	0.999974682903365	-0.324679121541257	-1.10599742954012	21394	47	PIK3R3 RPS6KA6 CAB39L TSC1 PDPK1 HIF1A MAPK1 PGF PIK3R5 RHEB RPS6KA2 PIK3CG MAPK3 BRAF EIF4EBP1
KEGG_APOPTOSIS	0.446729887949988	0.999974682903365	-0.269652705175514	-1.00904706113954	33728	81	IRAK3 PIK3R3 CASP9 ENDOD1 APAF1 PRKX IRAK4 CAPN2 NTRK1 XIAP IL1RAP TNFSF10 DFFA AIFM1 EXOG PIK3R5 IL1A TP53 CHUK PIK3CG BCL2 ATM PRKAR2B CASP3 MYD88 RIPK1 TNF NFKB1 PIK3R1 RELA IKBKB AKT3 IL3
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.00199738524113887	0.12383788495061	0.426088581116387	1.71442885305555	54	57	CACNB4 ATP1B2 MYH6 CACNB3 SLC9A1 ATP1A2 CACNA2D4 UQCRB CACNB1 CACNG2 CACNA1D COX6B1 FXYD2 MYH7 UQCRH ATP1A1 COX6C CACNG4 CACNG7 COX5B COX4I1 UQCRQ COX7A2 TPM2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.359491594915949	0.999974682903365	0.240328103766948	1.03945122082061	8767	82	CALML6 GNA12 ADORA2B PLCB3 ACTG2 RAMP1 PLA2G4A PPP1R14A MYL6B PLA2G2D PRKCQ ACTA2 PRKG1 ADCY5 NPR2 PRKCH CACNA1D
KEGG_WNT_SIGNALING_PATHWAY	0.964544600938967	0.999974682903365	-0.180289465513368	-0.716556496918021	77042	124	CREBBP WNT10B EP300 PRICKLE2 NKD1 ROCK1 PRKX PRKCB FZD1 WNT1 SIAH1 PPP2R1A NFAT5 PPARD VANGL2 MAPK8 CAMK2D WNT6 RAC3
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.781626178108184	0.999974682903365	-0.282143933083782	-0.776399398080786	50256	18	ETV6 ETS1 NOTCH2 MAPK1
KEGG_NOTCH_SIGNALING_PATHWAY	0.223472691742622	0.999974682903365	-0.350326213797938	-1.17353960985941	15666	43	CREBBP CIR1 DTX2 EP300 HDAC2
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.467562658917545	0.999974682903365	-0.306833898660661	-0.996101618386791	32179	37	CSNK1G1 WNT10B BMP8A RAB23 PRKX WNT1 BMP4 WNT6 STK36 GLI2
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.607043358307863	0.999974682903365	-0.253369643098229	-0.921507086452321	44885	68	CREBBP BMP8A SMAD9 EP300 ZFYVE16 ROCK1 BMP4 PPP2R1A MAPK1 ID3 GDF7 THBS1 AMH
KEGG_AXON_GUIDANCE	0.358361303967999	0.999974682903365	0.229669304874833	1.0381505202829	7793	106	EFNA1 PLXNB1 EFNB2 EFNA3 EFNA4 SEMA4G HRAS EPHB1 UNC5D SLIT1 RND1 SEMA6B PLXNB2 NGEF CHP1 FYN EFNB3 GNAI2 SEMA4A SEMA4C DPYSL2 ITGB1 L1CAM SEMA3F PAK6 EFNB1 EPHB3
KEGG_VEGF_SIGNALING_PATHWAY	0.586345932305667	0.999974682903365	-0.260689099031583	-0.930474195781689	42753	61	PIK3R3 CASP9 SPHK2 PRKCB PLA2G6 PXN NFAT5 MAPK1 RAF1 JMJD7-PLA2G4B RAC3 PIK3R5 NFATC4 PLA2G4B PIK3CG MAPK3
KEGG_FOCAL_ADHESION	0.999830570010892	0.999974682903365	-0.138755803854113	-0.569687242099652	82615	162	PIK3R3 VAV3 HGF ITGA1 ROCK1 PRKCB PXN PDPK1 COL5A2 CAPN2 MAPK1 RAF1 XIAP PPP1CC MAPK8 THBS1 PGF ITGA9 RAC3 TNXB ITGA8 MYL9 PDGFRB COL11A2 SOS1 PIP5K1C PIK3R5 FLNB COL5A3 COL6A2 VAV2 PIK3CG MAPK3 BCL2 BRAF IGF1R ERBB2 PDGFRA ELK1 CTNNB1 ITGAV LAMA5
KEGG_ECM_RECEPTOR_INTERACTION	0.555882458469377	0.999974682903365	0.237494498391676	0.949114921568233	15492	55	SDC1 ITGA3 SPP1 ITGB5 SDC2 SDC4 COL1A2 CHAD COL6A3 SV2A TNC FN1 TNR THBS4 ITGB1 COL1A1 COL6A1 RELN GP5 SDC3 LAMC1 LAMB1 ITGA7
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.0423773987206823	0.875799573560768	0.292526742492304	1.31006506512224	953	100	NRXN1 ICOS CLDN4 CD40LG HLA-DRA SDC1 NRXN2 NECTIN3 NLGN1 NECTIN2 NCAM1 ALCAM CD6 SDC2 ESAM SDC4 CADM3 PTPRF SELPLG CD2 HLA-DOB HLA-DQB1 CNTNAP1 CLDN5 CD4 HLA-DQA2 HLA-DPB1 ITGB1 HLA-A L1CAM HLA-E SELP
KEGG_ADHERENS_JUNCTION	0.402675176534492	0.999974682903365	-0.285730367087915	-1.0341079592781	29652	66	FER CTNND1 CREBBP WASF1 LMO7 FARP2 EP300
KEGG_TIGHT_JUNCTION	0.773468745787085	0.999974682903365	0.195834620203007	0.879347135459844	17211	102	ACTN3 CLDN4 MYH6 MYH7B ACTN2 HRAS MYL5 MYH2 MAGI2 PRKCQ CDK4 CASK TJP3 PARD6A PRKCH MYH14 GNAI2 MYL12A
KEGG_GAP_JUNCTION	0.940596330275229	0.999974682903365	0.180377279458327	0.750224668675343	24605	67	PLCB3 PDGFB HRAS TUBB2B PDGFC LPAR1 PRKG1 ADCY5 TUBA4A GNAI2 TUBA3D TUBB4B PLCB4
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.000424212759014521	0.0394517865883505	0.5227119893451	1.93923701832744	12	39	MASP1 C1QB SERPINE1 C3 C5 A2M C1QA F2R SERPING1 CFD F5 F13A1 PLAUR C1R SERPINA1 CR1 F8
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.377907406040021	0.999974682903365	0.252987891215015	1.03258016508248	10235	61	HLA-DRA KLRD1 CTSL HSPA2 KLRC1 HLA-DOB HLA-DQB1 KIR2DS4 CD4 HLA-DQA2 HLA-DPB1 HLA-A TAP1 HLA-E CTSB CD8A HSPA8 B2M HLA-B LTA PSME1 CD74 TAPBP
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.594165839543765	0.999974682903365	-0.429253518222835	-0.909896189231105	35318	7	MME NLN CTSA LNPEP
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.745437232185367	0.999974682903365	-0.227664854012477	-0.853538875791964	56363	82	PIK3R3 IRAK4 TLR3 TOLLIP MAP2K7 TIRAP MAPK1 MAPK8 IL12B TAB1 CXCL10 CD80 TBK1 TLR2 IL12A PIK3R5 CHUK PIK3CG MAPK3 IFNAR1 MYD88 CCL4 CTSK TLR6 RIPK1 TNF NFKB1 PIK3R1 CXCL8 RELA MAP3K8 IKBKB AKT3 TICAM1 AKT1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.992701247165533	0.999974682903365	0.155320062292891	0.616031892766426	28017	53	PYCARD NOD2 CARD6 CCL2 IL1B TAB2 MAPK10 PSTPIP1 MAPK13 IL18 NFKBIA CXCL1 NOD1 MAPK11 MAPK9 BIRC2 ERBIN CXCL2 TRIP6 NFKBIB
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.931642962509394	0.999974682903365	-0.201081999160795	-0.702586020841806	66945	54	MAP3K1 DDX58 SIKE1 MAPK8 IL12B STING1 CXCL10 TBK1 IL12A AZI2 CHUK OTUD5 TKFC PIN1 RIPK1 TNF NFKB1 CXCL8 RELA IKBKB TANK IKBKG
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.968236803783324	0.999974682903365	-0.190274091165193	-0.624808195883763	67153	39	POLR3G POLR1D POLR3GL DDX58 POLR3A STING1 CXCL10 TBK1 POLR1C POLR3F CHUK CCL4 RIPK1 CASP1 NFKB1 RELA IKBKB
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.0631374453618261	0.905228957254544	-0.337639541079885	-1.31332675715267	4939	105	IRF9 IL12RB2 CSF2 PIK3R3 CTF1 CREBBP IL13 OSM IFNGR1 EP300 CBL JAK2 IFNLR1 JAK1 SOCS4 IL4R CNTF IL10 IL7 IL12B STAT5B IL12A STAT4 SOS1 PIK3R5 IL20RB PIAS4 IL13RA1 PIAS2
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.892960645702988	0.999974682903365	-0.207141177666434	-0.75173778275179	65937	67	CSF2 MME GP1BA CD1A ITGA1 ITGAM FLT3LG IL4R FCER2 IL7
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.963768449124098	0.999974682903365	0.168576899713683	0.762000809123431	20960	106	TYROBP KLRD1 CD244 HRAS NCR2 FCER1G LCK NCR3 CHP1 MICB KLRC1 LAT FYN HCST KLRK1 KIR2DS4 CD48 PRF1 CD247 HLA-A
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.996141437604852	0.999974682903365	-0.157785593237216	-0.609162484319708	77190	100	CSF2 PIK3R3 VAV3 CBL PDPK1 MAP2K7 MALT1 NFAT5 MAPK1 RAF1 IL10 BCL10 SOS1 PIK3R5 NFATC4 CHUK VAV2 PIK3CG DLG1 MAPK3 PTPRC CD3G NFATC2 TNF NFKB1 PIK3R1 CBLB RELA MAP3K8 IKBKB AKT3 ITK TEC
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.319013951987957	0.999974682903365	-0.296421554423039	-1.08627496921605	23733	71	PIK3R3 VAV3 PRKCB MALT1 NFAT5 MAPK1 RAF1 BTK RAC3 CR2 BLNK BCL10 SOS1 PIK3R5 NFATC4 CD22 CHUK VAV2 PIK3CG MAPK3 NFATC2 NFKB1 PIK3R1 RELA DAPP1 IKBKB SYK AKT3 AKT1 PLCG2 LYN IKBKG SOS2
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.136784815293557	0.999974682903365	-0.344002307422771	-1.24140989265626	10052	65	CSF2 PIK3R3 IL13 VAV3 PRKCE PRKCB PLA2G6 PDPK1 MAP2K7 GAB2 MAPK1 RAF1 BTK JMJD7-PLA2G4B MAPK8
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.21526683475155	0.999974682903365	-0.304718963667533	-1.15291403284281	16392	87	PIK3R3 WASF1 DNM1L VAV3 SPHK2 MYO10 PRKCE PRKCB PLA2G6 GAB2 MAPK1 RAF1 PIKFYVE FCGR3A ARPC1A ARPC1B PIP5K1C PIK3R5 VAV2 PLA2G4B PIK3CG MAPK3 PIP5K1B PTPRC ASAP1 DOCK2 FCGR2A WASF2 PIK3R1 ARPC5 PLPP1 SYK AKT3 DNM2 AKT1 PLCG2 LYN
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.964465805231642	0.999974682903365	-0.182804922343908	-0.69164832311842	73445	87	PIK3R3 CTNND1 VAV3 CLDN15 ROCK1 PRKCB ITGAM PXN
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.0990548831039629	0.999974682903365	0.342392628124321	1.29088289259943	2986	42	LTBR ICOS CD40LG HLA-DRA PIGR TNFSF13B TNFRSF17 HLA-DOB HLA-DQB1 HLA-DQA2 HLA-DPB1
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.938947737859741	0.999974682903365	-0.23948808164246	-0.605859753081339	58856	13	PER2 CLOCK
KEGG_LONG_TERM_POTENTIATION	0.912526116253649	0.999974682903365	-0.205510921379138	-0.722865030377679	65950	56	RPS6KA6 CREBBP EP300 PRKX PRKCB MAPK1 RAF1 PPP1CC CAMK2D
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.691238792268709	0.999974682903365	-0.225782002262516	-0.892869934134981	54967	119	IRAK3 PIK3R3 RPS6KA6 IRS1 ABL1 SH2B3 MAP3K1 IRAK4 SORT1 PDPK1 YWHAG MAP2K7 NTRK1 MAPK1 RAF1 MAPK8 CAMK2D MAP3K3 NTF3
KEGG_LONG_TERM_DEPRESSION	0.603889175701256	0.999974682903365	0.237906964089647	0.924328227167669	17545	48	GNA12 PLCB3 HRAS CACNA1A PLA2G4A PLA2G2D PRKG1 IGF1 GNAI2 RYR1
KEGG_OLFACTORY_TRANSDUCTION	0.683488604982854	0.999974682903365	-0.288923004909887	-0.852456143303358	45045	24	OR7D2 PRKX GRK3 GUCA1B ADCY3 CAMK2D GNAL OR56B1
KEGG_TASTE_TRANSDUCTION	0.552893222066154	0.999974682903365	0.315061613273629	0.92756541972445	20074	16	GRM4 CACNA1A TAS1R3
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.982705939868003	0.999974682903365	0.159723320193858	0.777570586170205	16080	176	ACTN3 GNA12 FGF18 ITGA3 ARHGAP35 PDGFB ACTN2 HRAS ITGB5 CHRM5 MYL5 SLC9A1 FGFR2 FGF17 CD14 BAIAP2 PDGFC F2R
KEGG_INSULIN_SIGNALING_PATHWAY	0.980760253838487	0.999974682903365	-0.172897574853215	-0.681595151934194	77737	116	PIK3R3 IRS1 CBL LIPE PHKB TSC1 PRKX PDPK1 SOCS4 MAPK1 RAF1 PDE3B PPP1CC MAPK8 SOS1 PYGB PIK3R5 RHEB SORBS1 PIK3CG MAPK3 PYGL BRAF PPP1R3D PHKA2 PRKAR2B ACACA EIF4EBP1 PHKG1 ELK1
KEGG_GNRH_SIGNALING_PATHWAY	0.900644381796214	0.999974682903365	0.186141719001072	0.797703094500563	22362	78	CALML6 PLCB3 HRAS GNRH1 CAMK2G PLA2G4A CAMK2B PLA2G2D ADCY5 HBEGF CACNA1D MAPK10 MAP2K6 PLCB4 MAPK13 CALM1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.036830835117773	0.856316916488223	-0.380627215800409	-1.40425460548878	2751	74	PIK3R3 RPS6KA6 ANAPC10 ANAPC1 CDC23 PRKX ANAPC4 ANAPC7 CDC27 CCNB3 MAPK1 RAF1 ADCY3 PDE3B CCNB2 MAPK8 GNAI1 CDC26 HSP90AA1 ADCY7 PIK3R5 RPS6KA2 PIK3CG CCNA1 MAPK3 BRAF CDC16 IGF1R
KEGG_MELANOGENESIS	0.900958678563841	0.999974682903365	-0.20233801886589	-0.754358935366173	67852	79	CREBBP WNT10B CREB3L4 EP300 EDN1 PRKX PRKCB FZD1 WNT1 MAPK1 RAF1 ADCY3 CAMK2D GNAI1 WNT6
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.309515349630472	0.999974682903365	0.269741685626933	1.07515274686884	8710	54	ACACB CAMKK1 MTOR TRAF2 PRKCQ TRADD ACSL6 CPT1A TNFRSF1A MAPK10 CPT1B ADIPOR1 PRKAG1 TNFRSF1B STK11 PPARGC1A CAMKK2 NFKBIA PRKAB1 NFKBIE
KEGG_TYPE_II_DIABETES_MELLITUS	0.91696374228328	0.999974682903365	-0.212799751796821	-0.694873222585029	63275	38	PIK3R3 IRS1 PRKCE SOCS4 MAPK1 MAPK8
KEGG_TYPE_I_DIABETES_MELLITUS	0.319177598870963	0.999974682903365	0.2935491496945	1.07788727240626	9950	37	CPE HLA-DRA PTPRN IL1B HLA-DOB HLA-DQB1 HLA-DQA2 HLA-DPB1 PRF1 HLA-A HLA-E CD86
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.486066734740933	0.999974682903365	-0.433629751393095	-0.99045801481969	29512	9	HNF1B BHLHA15 NR5A2
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.908508991306419	0.999974682903365	-0.22278184789676	-0.686790267280463	61029	29	PIK3R3 IRS1 PRKCB PDPK1 MAPK1
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.378570401265641	0.999974682903365	-0.319072266343997	-1.0531376216477	26321	40	CREB3L4 CREB5 PRKX VAMP2 ADCY3 DCTN4 DYNC1I2 DYNC1H1 DCTN6 RAB5A AVP NSF
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.657686658124199	0.999974682903365	-0.319194239126511	-0.865413265482381	42087	17	CA4 SLC25A10 GLS SLC9A3
KEGG_ALZHEIMERS_DISEASE	0.873444097165104	0.999974682903365	0.180160126772516	0.855456132473199	15928	148	CALML6 NDUFA4L2 PLCB3 APOE FADD NDUFA5 IL1B CYCS ATP5PD CHP1 NDUFB2 UQCRB ATP5F1D NDUFB3 NDUFC2 SDHB CACNA1D GRIN2D GRIN1 NDUFB8 MT-ATP8 TNFRSF1A COX6B1 GAPDH PLCB4 CALM1 ATP5MC1 IDE SDHA NDUFS8 NDUFB9 NDUFS3 ATP2A1 SDHC NDUFB4 UQCRH PSEN1 COX6C NDUFV2 ADAM17 NDUFA1
KEGG_PARKINSONS_DISEASE	0.999974682903365	0.999974682903365	-0.12716889880674	-0.499607358389875	78995	113	CASP9 PPID HTRA2 APAF1 LRRK2 NDUFA7 VDAC3 SDHD NDUFA9 UBB ATP5PF PRKN NDUFC1 MT-ND4L NDUFB1 MT-ND3 UBE2G2 CASP3 ATP5PO SLC6A3 COX8A MT-ND5 ATP5F1A MT-ND4 MT-CYB MT-ND6 UQCR10 NDUFA2 NDUFS2 MT-ND1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.917879244020739	0.999974682903365	0.194823617880602	0.738204374376585	27439	43	TOMM40L CYCS CHP1 GPX1 GRIN2D GRIN1 TNFRSF1A MAP2K6 MAPK13
KEGG_HUNTINGTONS_DISEASE	0.967489639876262	0.999974682903365	0.16531061762096	0.797248263936829	16575	164	NDUFA4L2 TAF4B DLG4 PLCB3 DNAI1 SLC25A4 POLR2F CLTB NDUFA5 CYCS ATP5PD POLR2J3 NDUFB2 DNAL4 GPX1 UQCRB ATP5F1D NDUFB3 DNAL1 NDUFC2 SDHB SLC25A5 GRIN1 NDUFB8 MT-ATP8 POLR2E COX6B1 PLCB4 HAP1 POLR2C AP2S1 ATP5MC1 TGM2 SDHA NDUFS8 NDUFB9 NDUFS3 PPARGC1A CLTA PPARG SDHC AP2B1 NDUFB4 UQCRH COX6C NDUFV2
KEGG_PRION_DISEASES	0.350385170919596	0.999974682903365	0.313438390118707	1.06510777672637	11643	27	C1QB NCAM1 C5 IL1B C1QA FYN
KEGG_VIBRIO_CHOLERAE_INFECTION	0.799233040350222	0.999974682903365	0.214525747067702	0.825708679687814	23550	46	ATP6V0B ATP6V0E2 ATP6V1F ATP6V0C ATP6V0A1 SEC61A2 ATP6V1E1 ATP6V1B2 ATP6V1C1 ATP6V1G1 GNAS ATP6V0E1 ACTB TCIRG1 SEC61B ACTG1 PRKCA PLCG1 SEC61G ATP6V1H ATP6V0D1
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.394264311680682	0.999974682903365	0.25272050593318	1.02401138249529	10736	59	ATP6V0B ATP6V0E2 ATP6V1F ATP6V0C HBEGF ATP6V0A1 MAPK10 GIT1 ATP6V1E1 MAPK13 ATP6V1B2 ATP6V1C1 ATP6V1G1 NFKBIA CXCL1 ADAM17 NOD1 ATP6V0E1 MAPK11 TCIRG1 PAK1 MAPK9
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.975641778668417	0.999974682903365	0.170805355897702	0.666807932695016	28237	49	TLR5 CD14 TUBB2B FYN TUBA4A TUBA3D TUBB4B ITGB1 LY96 CTTN NCK2 ARPC5L TUBB4A ACTB TUBB1 ACTG1 PRKCA
KEGG_LEISHMANIA_INFECTION	0.889896795219989	0.999974682903365	-0.208050380048154	-0.75297055798214	65531	66	IFNGR1 HLA-DOA JAK2 IRAK4 PRKCB ITGAM JAK1 MAPK1 IL10 IL12B TAB1 FCGR3A HLA-DMA TLR2 IL12A IL1A MAPK3 NCF2 MYD88 ELK1
KEGG_PATHWAYS_IN_CANCER	0.982331756550798	0.999974682903365	-0.171004794968972	-0.738855792033476	87011	272	PIK3R3 CREBBP WNT10B CASP9 RALBP1 CUL2 HGF RALA MSH6 EP300 CBL HDAC2 DAPK1 APPL1 ABL1 FGF9 PRKCB SKP2 FZD1 ETS1 FLT3LG JAK1 WNT1 BMP4 NTRK1 HIF1A CCDC6 MSH3 PPARD FGF22 MAPK1 RAF1 E2F2 XIAP MAPK8 CDH1 PGF WNT6 TRAF5 STAT5B RAC3 STK36 FZD9 RXRB BRCA2 TGFA PAX8 JUP GLI2 KITLG HSP90AA1 PDGFRB SOS1 PIK3R5 PIAS4 TP53 EGLN2 PIAS2 CHUK PIK3CG CCNA1 MAPK3 BCL2 BRAF APC WNT11 IGF1R SMO CASP3 ERBB2 PDGFRA CTNNB1 ITGAV LAMA5
KEGG_COLORECTAL_CANCER	0.486788827122366	0.999974682903365	-0.277022635071504	-0.986152784116824	35464	60	PIK3R3 CASP9 MSH6 APPL1 MSH3 MAPK1 RAF1 MAPK8 RAC3 PIK3R5 TP53 PIK3CG MAPK3 BCL2 BRAF APC CASP3 CTNNB1
KEGG_RENAL_CELL_CARCINOMA	0.854630635524172	0.999974682903365	-0.215378400588435	-0.779491940513826	62934	66	PIK3R3 CREBBP CUL2 HGF EP300 ETS1 HIF1A MAPK1 RAF1 PGF TGFA SOS1 PIK3R5 EGLN2 PIK3CG MAPK3 BRAF GAB1
KEGG_PANCREATIC_CANCER	0.38092387237227	0.999974682903365	-0.290180770002274	-1.0471827390876	27995	65	PIK3R3 CASP9 RALBP1 RALA JAK1 MAPK1 RAF1 E2F2 MAPK8 PGF RAC3 BRCA2 TGFA PIK3R5 TP53 CHUK PIK3CG MAPK3 BRAF ERBB2 CDKN2A NFKB1 PIK3R1 RELA ARHGEF6 IKBKB AKT3
KEGG_ENDOMETRIAL_CANCER	0.405756980833604	0.999974682903365	-0.3036317671555	-1.03430104284681	28727	47	PIK3R3 CASP9 PDPK1 MAPK1 RAF1 CDH1 SOS1 PIK3R5 TP53 PIK3CG MAPK3 BRAF APC ERBB2 ELK1 CTNNB1
KEGG_GLIOMA	0.973813420621931	0.999974682903365	0.170087568489376	0.687206322443948	26774	58	CALML6 PDGFB HRAS MTOR CAMK2G CAMK2B CDK4 IGF1
KEGG_PROSTATE_CANCER	0.529715455205651	0.999974682903365	-0.257004659590694	-0.965347947062202	40117	83	PIK3R3 CREBBP CASP9 CREB3L4 CREB5 EP300 PDPK1 MAPK1 RAF1 E2F2 TGFA HSP90AA1 PDGFRB SOS1 PIK3R5 TP53 CHUK PIK3CG MAPK3 BCL2 BRAF IGF1R ERBB2 PDGFRA CTNNB1 NKX3-1 HSP90B1 NFKB1 PIK3R1 RELA IKBKB AKT3 AKT1 CDK2 IKBKG SOS2
KEGG_THYROID_CANCER	0.800173113658071	0.999974682903365	-0.253828466705211	-0.776714177648703	53617	28	NTRK1 CCDC6 MAPK1 CDH1 RXRB PAX8 TP53 MAPK3 BRAF CTNNB1
KEGG_BASAL_CELL_CARCINOMA	0.922367766539546	0.999974682903365	0.193984990161103	0.73135892729885	27813	42	DVL1 PTCH2 WNT10A FZD5 FZD6 FZD2 FZD3 TCF7 FZD4
KEGG_MELANOMA	0.868156642266693	0.999974682903365	-0.217297917751867	-0.759244885209301	62383	54	PIK3R3 HGF FGF9 FGF22 MAPK1 RAF1 E2F2 CDH1 PDGFRB PIK3R5 TP53 PIK3CG MAPK3 BRAF IGF1R PDGFRA CDKN2A FGF2
KEGG_BLADDER_CANCER	0.992877431261445	0.999974682903365	-0.165347319283379	-0.542955478715029	68862	39	DAPK1 MAPK1 RAF1 E2F2 CDH1 THBS1 PGF TP53 MAPK3 BRAF ERBB2 CDKN2A
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.691010252057821	0.999974682903365	-0.240154249561098	-0.87772191303963	51292	70	PIK3R3 CBL HDAC2 ABL1 GAB2 MAPK1 RAF1 E2F2 STAT5B SOS1 PIK3R5 TP53 CHUK PIK3CG MAPK3 BRAF CDKN2A NFKB1 PIK3R1 CBLB RELA IKBKB AKT3 AKT1 IKBKG SOS2
KEGG_ACUTE_MYELOID_LEUKEMIA	0.991681801167321	0.999974682903365	-0.166754699582329	-0.584723546879009	71530	55	PIK3R3 PPARD MAPK1 RAF1 STAT5B JUP SOS1 PIK3R5 CHUK PIK3CG CCNA1 MAPK3 BRAF EIF4EBP1 NFKB1 PIK3R1 KIT RELA IKBKB AKT3 AKT1 IKBKG SOS2
KEGG_SMALL_CELL_LUNG_CANCER	0.960918239502081	0.999974682903365	-0.186777451653692	-0.682639022535546	71327	70	PIK3R3 CASP9 APAF1 SKP2 FHIT E2F2 XIAP TRAF5 RXRB PIK3R5 PIAS4 TP53 PIAS2 CHUK PIK3CG BCL2 ITGAV LAMA5 NFKB1 PIK3R1 ITGA6 RELA PIAS1 IKBKB AKT3 PTK2 AKT1 LAMB3 CDK2 IKBKG
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.410208418356577	0.999974682903365	-0.300556013884188	-1.03138551718728	29148	49	PIK3R3 CASP9 PRKCB PDPK1 FHIT MAPK1 RAF1 E2F2 RXRB TGFA SOS1 PIK3R5 TP53 PIK3CG MAPK3 BRAF ERBB2 CDKN2A
KEGG_ASTHMA	0.383115767777396	0.999974682903365	0.329170918168831	1.04625781291126	13382	21	CD40LG HLA-DRA FCER1G HLA-DOB HLA-DQB1 HLA-DQA2 HLA-DPB1
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.424172297818507	0.999974682903365	0.288186418865419	1.01424099088688	13746	31	CD40LG HLA-DRA HLA-DOB HLA-DQB1 HLA-DQA2 HLA-DPB1 PRF1 HLA-A HLA-E CD86 TSHR
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.00403840606585074	0.18778588206206	0.364248719987552	1.57833297852948	97	83	ACTN3 H2BC13 H4C4 CD40LG H2AC20 H2BC17 HLA-DRA C1QB ACTN2 C3 H2AC11 C5 TRIM21 H3-3A C1QA H3C6 H2AX H2BC4 H2AJ H2BC12 H4C14 H3C13 H3C10 HLA-DOB HLA-DQB1 HLA-DQA2 HLA-DPB1 H2BC6 H2AC16 C1R CD86 H2BC15
KEGG_ALLOGRAFT_REJECTION	0.696923696520958	0.999974682903365	0.24315128234051	0.863066606335769	22495	32	CD40LG HLA-DRA HLA-DOB HLA-DQB1 HLA-DQA2 HLA-DPB1 PRF1 HLA-A HLA-E CD86
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.175165175607751	0.999974682903365	0.332270827220344	1.20557450955319	5540	35	HLA-DRA KLRD1 IL1B KLRC1 HLA-DOB HLA-DQB1 HLA-DQA2 HLA-DPB1 PRF1 HLA-A HLA-E CD86
KEGG_PRIMARY_IMMUNODEFICIENCY	0.271735370876961	0.999974682903365	0.309889564609315	1.11607249905708	8641	34	ICOS CD40LG CD3D LCK CD3E AIRE CD4 TAP1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.182778441325769	0.999974682903365	0.282684321662995	1.16188442169919	4896	63	CACNB4 MYH6 CACNB3 ITGA3 ITGB5 SGCA TGFB2 CACNA2D4 IGF1 CACNB1 CACNG2 CACNA1D DES ITGB1 ACE PRKAG1 MYH7 PRKAB1 LMNA CACNG4 ACTB ITGA7 CACNG7 ITGB7 ACTG1 ITGB3 TPM2 ITGA10 TPM4 TGFB1
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.150048437443938	0.999974682903365	0.300485702632925	1.20085082399037	4181	55	CACNB4 ACTN3 CACNB3 ITGA3 ACTN2 ITGB5 SGCA CACNA2D4 CACNB1 CACNG2 CACNA1D DES TCF7 ITGB1
